date_time,sku,quantity_demanded,customer_id,order_type,price,demand_source,lead_time_days
5/28/2024,SKU_8,18,Cust_10,Online,32.65,Mobile App,2
5/29/2024,SKU_8,10,Cust_20,Online,73.41,Mobile App,2
5/29/2024,SKU_8,13,Cust_14,Wholesale,75.66,Distributor,5
5/30/2024,SKU_8,8,Cust_4,Online,62.32,Distributor,4
5/30/2024,SKU_8,7,Cust_3,Retail,80.88,Mobile App,3
5/30/2024,SKU_8,7,Cust_3,Retail,19.51,Website,4
5/31/2024,SKU_8,14,Cust_5,Online,88.1,Store,5
5/31/2024,SKU_8,9,Cust_12,Online,54.79,Website,4
6/1/2024,SKU_8,13,Cust_4,Retail,42.66,Website,3
6/2/2024,SKU_8,2,Cust_8,Online,23.19,Mobile App,3
6/2/2024,SKU_8,4,Cust_12,Online,16.74,Store,4
6/2/2024,SKU_8,1,Cust_8,Wholesale,78.08,Website,3
6/2/2024,SKU_8,1,Cust_17,Wholesale,43.25,Mobile App,3
6/3/2024,SKU_8,11,Cust_18,Online,64.72,Mobile App,2
6/3/2024,SKU_8,7,Cust_6,Wholesale,33.74,Website,5
6/4/2024,SKU_8,9,Cust_5,Wholesale,51.49,Website,5
6/4/2024,SKU_8,7,Cust_9,Online,55.92,Distributor,3
6/4/2024,SKU_8,3,Cust_10,Retail,84.04,Mobile App,2
6/4/2024,SKU_8,5,Cust_16,Retail,19.43,Mobile App,3
6/5/2024,SKU_8,3,Cust_6,Retail,31.36,Distributor,3
6/5/2024,SKU_8,7,Cust_14,Retail,92.7,Distributor,3
6/5/2024,SKU_8,5,Cust_8,Retail,97.6,Website,3
6/5/2024,SKU_8,7,Cust_15,Online,21.44,Distributor,2
6/6/2024,SKU_8,22,Cust_10,Online,82.95,Website,2
6/7/2024,SKU_8,4,Cust_16,Online,71.42,Store,3
6/7/2024,SKU_8,2,Cust_1,Wholesale,32.75,Mobile App,5
6/7/2024,SKU_8,7,Cust_15,Retail,95.94,Distributor,5
6/7/2024,SKU_8,5,Cust_8,Online,35.38,Website,3
6/8/2024,SKU_8,15,Cust_14,Wholesale,82.82,Mobile App,3
6/9/2024,SKU_8,3,Cust_8,Retail,20.09,Mobile App,3
6/9/2024,SKU_8,2,Cust_7,Online,47.56,Distributor,4
6/9/2024,SKU_8,3,Cust_3,Retail,52.33,Distributor,5
6/9/2024,SKU_8,2,Cust_4,Wholesale,79.64,Store,4
6/10/2024,SKU_8,7,Cust_10,Retail,85.47,Store,2
6/10/2024,SKU_8,5,Cust_7,Online,24.9,Distributor,2
6/10/2024,SKU_8,9,Cust_1,Online,63.91,Store,3
6/10/2024,SKU_8,6,Cust_15,Online,69.23,Store,5
6/11/2024,SKU_8,11,Cust_20,Retail,80.92,Mobile App,3
6/11/2024,SKU_8,14,Cust_14,Wholesale,41.92,Distributor,3
6/12/2024,SKU_8,9,Cust_16,Online,61.72,Mobile App,4
6/12/2024,SKU_8,9,Cust_17,Wholesale,75.24,Mobile App,2
6/12/2024,SKU_8,9,Cust_12,Retail,60.98,Distributor,4
6/13/2024,SKU_8,6,Cust_6,Retail,27.16,Mobile App,4
6/13/2024,SKU_8,4,Cust_3,Retail,26.66,Website,2
6/13/2024,SKU_8,4,Cust_6,Online,62.23,Website,2
6/13/2024,SKU_8,9,Cust_17,Retail,99.5,Store,2
6/14/2024,SKU_8,6,Cust_12,Wholesale,25.64,Website,2
6/14/2024,SKU_8,7,Cust_6,Online,97.4,Distributor,3
6/14/2024,SKU_8,5,Cust_19,Online,25.05,Website,2
6/14/2024,SKU_8,4,Cust_10,Wholesale,25.82,Mobile App,3
6/15/2024,SKU_8,4,Cust_14,Retail,96.17,Distributor,3
6/15/2024,SKU_8,5,Cust_1,Retail,34.05,Distributor,3
6/15/2024,SKU_8,3,Cust_17,Retail,34.23,Website,4
6/16/2024,SKU_8,3,Cust_14,Online,30.69,Website,4
6/16/2024,SKU_8,2,Cust_13,Retail,34.66,Website,2
6/16/2024,SKU_8,2,Cust_16,Wholesale,26.53,Distributor,2
6/16/2024,SKU_8,3,Cust_14,Wholesale,31.05,Store,2
6/17/2024,SKU_8,9,Cust_12,Retail,45.19,Mobile App,3
6/17/2024,SKU_8,9,Cust_2,Wholesale,99.14,Distributor,4
6/18/2024,SKU_8,8,Cust_17,Online,30.49,Mobile App,3
6/18/2024,SKU_8,8,Cust_7,Retail,93.05,Distributor,5
6/18/2024,SKU_8,2,Cust_14,Retail,59.29,Store,4
6/18/2024,SKU_8,5,Cust_19,Wholesale,23.69,Store,4
6/19/2024,SKU_8,5,Cust_3,Retail,46.56,Website,4
6/19/2024,SKU_8,7,Cust_9,Retail,95.76,Mobile App,5
6/19/2024,SKU_8,6,Cust_10,Online,33.6,Website,4
6/19/2024,SKU_8,8,Cust_5,Retail,82.68,Store,4
6/20/2024,SKU_8,22,Cust_11,Retail,39.17,Website,5
6/21/2024,SKU_8,4,Cust_15,Wholesale,94.76,Store,3
6/21/2024,SKU_8,4,Cust_10,Wholesale,44.66,Mobile App,5
6/21/2024,SKU_8,6,Cust_13,Retail,89.39,Mobile App,3
6/21/2024,SKU_8,3,Cust_1,Retail,20.72,Mobile App,4
6/22/2024,SKU_8,10,Cust_13,Wholesale,13.21,Distributor,5
6/23/2024,SKU_8,4,Cust_20,Wholesale,20.32,Store,2
6/23/2024,SKU_8,2,Cust_3,Online,79.74,Store,4
6/23/2024,SKU_8,1,Cust_18,Wholesale,15.51,Website,2
6/23/2024,SKU_8,1,Cust_10,Retail,44.26,Mobile App,4
6/24/2024,SKU_8,11,Cust_15,Retail,89.11,Distributor,2
6/24/2024,SKU_8,11,Cust_10,Online,18.82,Distributor,4
6/25/2024,SKU_8,5,Cust_17,Online,48.53,Mobile App,3
6/25/2024,SKU_8,3,Cust_4,Online,57.83,Mobile App,5
6/25/2024,SKU_8,8,Cust_17,Online,39.09,Distributor,2
6/26/2024,SKU_8,9,Cust_3,Wholesale,12.8,Store,4
6/26/2024,SKU_8,3,Cust_9,Retail,95.8,Distributor,2
6/27/2024,SKU_8,8,Cust_19,Wholesale,23.4,Website,4
6/27/2024,SKU_8,8,Cust_7,Online,26.47,Website,5
6/28/2024,SKU_8,6,Cust_18,Wholesale,75.14,Website,5
6/28/2024,SKU_8,10,Cust_11,Online,73.77,Store,4
1/1/2024,SKU_9,7,Cust_16,Wholesale,11.65,Mobile App,3
1/1/2024,SKU_9,6,Cust_8,Online,72.28,Mobile App,5
1/1/2024,SKU_9,7,Cust_8,Online,10.39,Store,2
1/2/2024,SKU_9,3,Cust_13,Online,93.77,Mobile App,4
1/2/2024,SKU_9,4,Cust_14,Retail,66.65,Mobile App,4
1/2/2024,SKU_9,3,Cust_17,Online,57.32,Website,5
1/2/2024,SKU_9,3,Cust_11,Online,52.84,Mobile App,4
1/3/2024,SKU_9,5,Cust_6,Wholesale,73.98,Distributor,5
1/3/2024,SKU_9,5,Cust_8,Online,46.73,Store,5
1/3/2024,SKU_9,5,Cust_7,Online,59.71,Distributor,2
1/4/2024,SKU_9,3,Cust_12,Wholesale,15.5,Mobile App,3
1/4/2024,SKU_9,5,Cust_15,Retail,92.01,Website,3
1/4/2024,SKU_9,4,Cust_16,Wholesale,85.55,Distributor,5
1/4/2024,SKU_9,6,Cust_5,Wholesale,32.03,Mobile App,4
1/5/2024,SKU_9,8,Cust_8,Retail,62.67,Website,5
1/5/2024,SKU_9,8,Cust_4,Online,98.06,Mobile App,4
1/6/2024,SKU_9,1,Cust_20,Wholesale,88.18,Store,5
1/6/2024,SKU_9,2,Cust_5,Retail,15.09,Website,2
1/6/2024,SKU_9,3,Cust_18,Online,52.1,Store,2
1/6/2024,SKU_9,1,Cust_20,Wholesale,43.52,Distributor,2
1/7/2024,SKU_9,1,Cust_16,Online,98.96,Website,5
1/7/2024,SKU_9,1,Cust_19,Online,54.32,Distributor,4
1/7/2024,SKU_9,1,Cust_18,Wholesale,58.27,Website,5
1/7/2024,SKU_9,1,Cust_8,Online,47.6,Mobile App,2
1/8/2024,SKU_9,17,Cust_2,Wholesale,90.05,Mobile App,3
1/9/2024,SKU_9,7,Cust_6,Wholesale,75.18,Website,5
1/9/2024,SKU_9,6,Cust_9,Retail,98.19,Store,5
1/10/2024,SKU_9,6,Cust_8,Online,48.87,Store,3
1/10/2024,SKU_9,3,Cust_1,Wholesale,43.02,Store,2
1/10/2024,SKU_9,4,Cust_2,Retail,37.84,Distributor,2
1/10/2024,SKU_9,3,Cust_13,Online,65.91,Website,5
1/11/2024,SKU_9,5,Cust_19,Retail,76.04,Website,2
1/11/2024,SKU_9,1,Cust_6,Wholesale,93.34,Website,5
1/11/2024,SKU_9,2,Cust_13,Retail,13.61,Mobile App,3
1/11/2024,SKU_9,6,Cust_4,Online,96.74,Website,5
1/12/2024,SKU_9,14,Cust_8,Online,93.23,Distributor,3
1/13/2024,SKU_9,1,Cust_6,Retail,34.87,Distributor,4
1/13/2024,SKU_9,1,Cust_18,Retail,15.35,Store,2
1/13/2024,SKU_9,3,Cust_15,Wholesale,63.93,Website,2
1/13/2024,SKU_9,2,Cust_7,Online,43.12,Store,3
1/14/2024,SKU_9,8,Cust_1,Wholesale,61.72,Mobile App,2
1/15/2024,SKU_9,13,Cust_19,Retail,90.16,Distributor,4
1/16/2024,SKU_9,7,Cust_6,Online,41.94,Website,4
1/16/2024,SKU_9,7,Cust_3,Online,80.75,Website,4
1/17/2024,SKU_9,9,Cust_4,Retail,81.96,Distributor,2
1/17/2024,SKU_9,6,Cust_19,Online,18.42,Website,5
1/18/2024,SKU_9,4,Cust_13,Retail,42.8,Website,4
1/18/2024,SKU_9,3,Cust_16,Retail,98.5,Distributor,4
1/18/2024,SKU_9,4,Cust_1,Wholesale,74.51,Distributor,5
1/19/2024,SKU_9,15,Cust_9,Wholesale,11.86,Mobile App,3
1/20/2024,SKU_9,10,Cust_18,Wholesale,77.07,Distributor,4
1/21/2024,SKU_9,2,Cust_9,Wholesale,70.42,Store,3
1/21/2024,SKU_9,2,Cust_18,Retail,23.03,Distributor,5
1/21/2024,SKU_9,1,Cust_7,Online,37.14,Website,4
1/21/2024,SKU_9,3,Cust_5,Retail,31.17,Distributor,5
1/22/2024,SKU_9,2,Cust_8,Retail,23.98,Website,3
1/22/2024,SKU_9,3,Cust_5,Retail,80.4,Store,4
1/22/2024,SKU_9,2,Cust_19,Wholesale,13.86,Store,3
1/22/2024,SKU_9,4,Cust_10,Online,55.99,Mobile App,4
1/23/2024,SKU_9,8,Cust_13,Wholesale,97.68,Mobile App,4
1/23/2024,SKU_9,9,Cust_4,Retail,92.96,Website,2
1/24/2024,SKU_9,4,Cust_10,Wholesale,70.17,Store,4
1/24/2024,SKU_9,1,Cust_19,Online,67.25,Mobile App,5
1/24/2024,SKU_9,4,Cust_13,Wholesale,68.91,Mobile App,3
1/24/2024,SKU_9,3,Cust_5,Retail,76.52,Mobile App,4
1/25/2024,SKU_9,7,Cust_8,Online,15.01,Website,2
1/25/2024,SKU_9,9,Cust_12,Wholesale,24.42,Mobile App,4
1/26/2024,SKU_9,14,Cust_17,Wholesale,89.88,Distributor,5
1/27/2024,SKU_9,3,Cust_4,Online,69.21,Distributor,5
1/27/2024,SKU_9,6,Cust_17,Wholesale,99.97,Store,5
1/28/2024,SKU_9,3,Cust_7,Retail,44.58,Mobile App,2
1/28/2024,SKU_9,2,Cust_17,Wholesale,93.77,Distributor,2
1/28/2024,SKU_9,5,Cust_14,Online,80.07,Distributor,3
1/29/2024,SKU_9,2,Cust_19,Online,40.38,Mobile App,3
1/29/2024,SKU_9,4,Cust_3,Retail,68.14,Website,4
1/29/2024,SKU_9,4,Cust_1,Online,70.36,Store,5
1/30/2024,SKU_9,14,Cust_9,Online,39.06,Website,2
1/31/2024,SKU_9,9,Cust_14,Online,15.3,Website,5
1/31/2024,SKU_9,9,Cust_10,Retail,22.18,Distributor,2
2/1/2024,SKU_9,7,Cust_5,Wholesale,15.26,Website,3
2/1/2024,SKU_9,6,Cust_3,Retail,60.9,Mobile App,3
2/1/2024,SKU_9,6,Cust_19,Online,54.94,Mobile App,3
2/2/2024,SKU_9,14,Cust_16,Retail,64.3,Website,4
2/3/2024,SKU_9,2,Cust_8,Retail,68.87,Store,5
2/3/2024,SKU_9,4,Cust_17,Wholesale,14.98,Distributor,5
2/3/2024,SKU_9,3,Cust_20,Retail,97.04,Distributor,2
2/3/2024,SKU_9,1,Cust_4,Online,91.86,Mobile App,2
2/4/2024,SKU_9,4,Cust_17,Retail,17.67,Distributor,5
2/4/2024,SKU_9,4,Cust_12,Wholesale,91.4,Store,2
2/5/2024,SKU_9,13,Cust_9,Online,94.67,Mobile App,4
2/6/2024,SKU_9,2,Cust_20,Online,55.73,Store,4
2/6/2024,SKU_9,4,Cust_1,Retail,80.02,Mobile App,5
2/6/2024,SKU_9,4,Cust_7,Online,97.88,Distributor,5
2/7/2024,SKU_9,16,Cust_13,Online,90.69,Mobile App,3
2/8/2024,SKU_9,7,Cust_12,Online,81.71,Distributor,3
2/8/2024,SKU_9,8,Cust_18,Retail,72.45,Distributor,5
2/9/2024,SKU_9,4,Cust_8,Wholesale,43.66,Store,2
2/9/2024,SKU_9,2,Cust_2,Online,78.31,Distributor,4
2/9/2024,SKU_9,4,Cust_13,Retail,67.11,Distributor,3
2/9/2024,SKU_9,6,Cust_20,Online,52.14,Store,4
2/10/2024,SKU_9,7,Cust_3,Retail,51.59,Mobile App,2
2/11/2024,SKU_9,8,Cust_10,Wholesale,15.85,Distributor,3
2/12/2024,SKU_9,5,Cust_2,Wholesale,28.02,Website,5
2/12/2024,SKU_9,4,Cust_17,Online,59.34,Mobile App,3
2/12/2024,SKU_9,4,Cust_13,Online,55.01,Store,3
2/12/2024,SKU_9,6,Cust_20,Wholesale,99.94,Website,3
2/13/2024,SKU_9,3,Cust_13,Online,76.83,Website,4
2/13/2024,SKU_9,7,Cust_1,Online,83.22,Store,4
2/13/2024,SKU_9,2,Cust_10,Online,56.71,Mobile App,4
2/13/2024,SKU_9,1,Cust_20,Wholesale,85.94,Store,5
2/14/2024,SKU_9,4,Cust_8,Retail,38.38,Store,3
2/14/2024,SKU_9,5,Cust_17,Retail,34.47,Website,4
2/14/2024,SKU_9,2,Cust_6,Retail,14.24,Website,4
2/15/2024,SKU_9,2,Cust_3,Online,99.48,Distributor,3
2/15/2024,SKU_9,11,Cust_2,Online,71.35,Distributor,5
2/16/2024,SKU_9,17,Cust_20,Online,55.59,Distributor,4
2/17/2024,SKU_9,3,Cust_13,Online,68.7,Store,4
2/17/2024,SKU_9,2,Cust_13,Wholesale,24.42,Website,2
2/17/2024,SKU_9,2,Cust_9,Wholesale,51.34,Store,2
2/18/2024,SKU_9,10,Cust_17,Wholesale,67.74,Distributor,3
2/19/2024,SKU_9,5,Cust_18,Wholesale,41.92,Store,5
2/19/2024,SKU_9,5,Cust_15,Online,81.43,Store,4
2/19/2024,SKU_9,5,Cust_12,Online,29.43,Mobile App,4
2/20/2024,SKU_9,2,Cust_2,Retail,73.31,Website,4
2/20/2024,SKU_9,1,Cust_16,Online,50.94,Store,4
2/20/2024,SKU_9,6,Cust_11,Wholesale,77.48,Store,4
2/20/2024,SKU_9,1,Cust_5,Retail,33.01,Mobile App,2
2/21/2024,SKU_9,16,Cust_10,Retail,29.8,Store,5
2/22/2024,SKU_9,15,Cust_16,Retail,53.6,Website,2
2/23/2024,SKU_9,3,Cust_8,Wholesale,97.8,Store,3
2/23/2024,SKU_9,4,Cust_6,Wholesale,49.54,Distributor,3
2/23/2024,SKU_9,5,Cust_4,Retail,56.6,Store,3
2/23/2024,SKU_9,2,Cust_8,Retail,82.31,Distributor,4
2/24/2024,SKU_9,4,Cust_18,Online,43.12,Mobile App,4
2/24/2024,SKU_9,4,Cust_1,Wholesale,40.23,Mobile App,2
2/25/2024,SKU_9,8,Cust_19,Online,46.41,Store,5
2/26/2024,SKU_9,6,Cust_3,Retail,57.23,Mobile App,3
2/26/2024,SKU_9,5,Cust_17,Retail,99.79,Store,3
2/26/2024,SKU_9,4,Cust_19,Retail,41.35,Mobile App,5
2/27/2024,SKU_9,1,Cust_6,Wholesale,96.94,Mobile App,4
2/27/2024,SKU_9,5,Cust_7,Online,76.5,Website,3
2/27/2024,SKU_9,3,Cust_14,Online,79.05,Website,5
2/27/2024,SKU_9,4,Cust_4,Online,34.66,Store,4
2/28/2024,SKU_9,6,Cust_20,Wholesale,56.4,Mobile App,4
2/28/2024,SKU_9,4,Cust_1,Wholesale,87.57,Distributor,4
2/28/2024,SKU_9,5,Cust_1,Retail,86.23,Mobile App,5
2/28/2024,SKU_9,2,Cust_1,Retail,40.24,Store,4
2/29/2024,SKU_9,5,Cust_2,Wholesale,42.69,Website,5
2/29/2024,SKU_9,3,Cust_17,Wholesale,28.19,Store,2
2/29/2024,SKU_9,1,Cust_8,Retail,80.19,Website,3
2/29/2024,SKU_9,1,Cust_19,Wholesale,85.02,Mobile App,2
3/1/2024,SKU_9,15,Cust_7,Retail,87.58,Mobile App,3
3/2/2024,SKU_9,2,Cust_17,Retail,40,Mobile App,4
3/2/2024,SKU_9,2,Cust_5,Online,52.22,Distributor,4
3/2/2024,SKU_9,1,Cust_20,Online,99.55,Website,2
3/2/2024,SKU_9,1,Cust_17,Retail,14.55,Website,3
3/3/2024,SKU_9,2,Cust_20,Wholesale,87.17,Distributor,3
3/3/2024,SKU_9,2,Cust_9,Retail,63.15,Website,5
3/3/2024,SKU_9,3,Cust_13,Online,38.38,Store,2
3/4/2024,SKU_9,8,Cust_17,Wholesale,27.79,Website,4
3/4/2024,SKU_9,9,Cust_16,Online,95.73,Store,3
3/5/2024,SKU_9,14,Cust_8,Online,82.41,Store,3
3/6/2024,SKU_9,6,Cust_19,Online,18.98,Store,4
3/6/2024,SKU_9,5,Cust_8,Online,31.18,Mobile App,5
3/6/2024,SKU_9,6,Cust_4,Retail,89.49,Distributor,2
3/7/2024,SKU_9,6,Cust_18,Online,88.67,Distributor,3
3/7/2024,SKU_9,5,Cust_8,Wholesale,84.77,Mobile App,3
3/7/2024,SKU_9,1,Cust_10,Wholesale,75.73,Mobile App,3
3/7/2024,SKU_9,3,Cust_3,Online,13.42,Distributor,2
3/8/2024,SKU_9,15,Cust_11,Retail,17.69,Store,3
3/9/2024,SKU_9,4,Cust_9,Retail,22.69,Website,5
3/9/2024,SKU_9,1,Cust_4,Retail,69.54,Mobile App,2
3/10/2024,SKU_9,9,Cust_17,Wholesale,15.98,Website,5
3/11/2024,SKU_9,1,Cust_12,Retail,91.55,Website,2
3/11/2024,SKU_9,4,Cust_14,Wholesale,23.64,Distributor,5
3/11/2024,SKU_9,3,Cust_17,Retail,78.59,Website,5
3/11/2024,SKU_9,2,Cust_20,Wholesale,97.79,Store,4
3/12/2024,SKU_9,16,Cust_11,Retail,24.46,Store,5
3/13/2024,SKU_9,5,Cust_7,Online,34.73,Distributor,3
3/13/2024,SKU_9,6,Cust_4,Wholesale,18.4,Store,5
3/14/2024,SKU_9,8,Cust_2,Wholesale,72.91,Distributor,4
3/14/2024,SKU_9,6,Cust_7,Wholesale,91.49,Website,3
3/15/2024,SKU_9,4,Cust_10,Retail,41.51,Mobile App,3
3/15/2024,SKU_9,4,Cust_9,Retail,58.8,Website,3
3/15/2024,SKU_9,2,Cust_4,Wholesale,68.06,Store,5
3/16/2024,SKU_9,3,Cust_19,Online,80.4,Website,2
3/16/2024,SKU_9,4,Cust_1,Online,20.47,Website,4
3/16/2024,SKU_9,3,Cust_6,Online,48.77,Mobile App,3
3/17/2024,SKU_9,8,Cust_11,Retail,72.09,Store,3
3/18/2024,SKU_9,6,Cust_8,Retail,99.52,Store,3
3/18/2024,SKU_9,4,Cust_12,Wholesale,71.43,Mobile App,3
3/18/2024,SKU_9,4,Cust_10,Online,54.48,Store,4
3/19/2024,SKU_9,13,Cust_5,Wholesale,92.97,Distributor,5
3/20/2024,SKU_9,5,Cust_15,Retail,78.64,Store,5
3/20/2024,SKU_9,2,Cust_19,Retail,92.14,Mobile App,2
3/20/2024,SKU_9,5,Cust_9,Wholesale,74.6,Mobile App,3
3/20/2024,SKU_9,3,Cust_2,Retail,51.58,Store,2
3/21/2024,SKU_9,13,Cust_20,Online,48.64,Distributor,3
3/22/2024,SKU_9,9,Cust_10,Wholesale,40.89,Distributor,4
3/22/2024,SKU_9,9,Cust_6,Wholesale,25.33,Website,3
3/23/2024,SKU_9,3,Cust_20,Online,44.83,Website,4
3/23/2024,SKU_9,2,Cust_3,Online,31.93,Mobile App,5
3/23/2024,SKU_9,3,Cust_19,Retail,70.25,Distributor,5
3/24/2024,SKU_9,2,Cust_5,Online,69.4,Store,3
3/24/2024,SKU_9,3,Cust_13,Wholesale,18.75,Website,5
3/24/2024,SKU_9,4,Cust_6,Online,82.26,Website,5
3/25/2024,SKU_9,4,Cust_11,Retail,44.79,Mobile App,3
3/25/2024,SKU_9,3,Cust_4,Online,39.41,Store,5
3/25/2024,SKU_9,6,Cust_5,Online,44.02,Store,3
3/25/2024,SKU_9,2,Cust_16,Online,92.47,Mobile App,5
3/26/2024,SKU_9,3,Cust_10,Wholesale,28.42,Distributor,2
3/26/2024,SKU_9,4,Cust_4,Retail,68.15,Website,4
3/26/2024,SKU_9,5,Cust_20,Online,60.92,Distributor,2
3/26/2024,SKU_9,2,Cust_12,Wholesale,64.69,Website,3
3/27/2024,SKU_9,3,Cust_13,Online,46.79,Mobile App,3
3/27/2024,SKU_9,4,Cust_7,Online,16.2,Mobile App,4
3/27/2024,SKU_9,3,Cust_12,Retail,85.89,Store,2
3/27/2024,SKU_9,2,Cust_4,Retail,15.99,Mobile App,5
3/28/2024,SKU_9,7,Cust_4,Wholesale,42.78,Distributor,3
3/28/2024,SKU_9,6,Cust_16,Online,53.83,Store,5
3/29/2024,SKU_9,8,Cust_12,Online,18.93,Store,3
3/29/2024,SKU_9,10,Cust_14,Retail,45.53,Website,2
3/30/2024,SKU_9,2,Cust_6,Retail,86.16,Distributor,4
3/30/2024,SKU_9,2,Cust_16,Online,35.72,Distributor,5
3/30/2024,SKU_9,2,Cust_8,Wholesale,19.73,Distributor,5
3/30/2024,SKU_9,1,Cust_11,Retail,35.83,Mobile App,2
3/31/2024,SKU_9,5,Cust_6,Wholesale,66.23,Store,4
3/31/2024,SKU_9,5,Cust_19,Wholesale,42.39,Mobile App,3
4/1/2024,SKU_9,12,Cust_10,Wholesale,55.02,Distributor,3
4/2/2024,SKU_9,4,Cust_1,Retail,44.9,Mobile App,3
4/2/2024,SKU_9,5,Cust_19,Wholesale,67.42,Website,3
4/2/2024,SKU_9,1,Cust_19,Wholesale,64.02,Mobile App,2
4/2/2024,SKU_9,5,Cust_13,Retail,59.79,Website,5
4/3/2024,SKU_9,6,Cust_18,Wholesale,27.03,Mobile App,4
4/3/2024,SKU_9,8,Cust_15,Online,25.57,Store,2
4/3/2024,SKU_9,8,Cust_15,Wholesale,34.21,Store,3
4/4/2024,SKU_9,4,Cust_16,Wholesale,27.78,Store,2
4/4/2024,SKU_9,4,Cust_11,Online,29.8,Store,4
4/4/2024,SKU_9,1,Cust_8,Wholesale,32.38,Distributor,4
4/4/2024,SKU_9,4,Cust_1,Retail,81.32,Store,3
4/5/2024,SKU_9,5,Cust_12,Retail,26.6,Distributor,2
4/5/2024,SKU_9,4,Cust_8,Wholesale,84.61,Mobile App,2
4/5/2024,SKU_9,5,Cust_14,Retail,64.76,Distributor,3
4/6/2024,SKU_9,3,Cust_6,Online,70.93,Website,4
4/6/2024,SKU_9,4,Cust_19,Retail,58.72,Website,4
4/6/2024,SKU_9,2,Cust_2,Wholesale,12,Store,2
4/7/2024,SKU_9,1,Cust_15,Retail,48.6,Mobile App,4
4/7/2024,SKU_9,2,Cust_6,Online,50.46,Mobile App,4
4/7/2024,SKU_9,2,Cust_3,Online,88.44,Distributor,3
4/7/2024,SKU_9,1,Cust_11,Online,99.28,Mobile App,3
4/8/2024,SKU_9,4,Cust_12,Online,47.18,Website,5
4/8/2024,SKU_9,4,Cust_16,Retail,74.24,Distributor,3
4/8/2024,SKU_9,4,Cust_4,Retail,12.92,Store,4
4/8/2024,SKU_9,3,Cust_5,Retail,76.29,Distributor,4
4/9/2024,SKU_9,17,Cust_7,Retail,99.52,Mobile App,5
4/10/2024,SKU_9,6,Cust_13,Online,74.71,Mobile App,2
4/10/2024,SKU_9,4,Cust_10,Online,23.22,Store,4
4/10/2024,SKU_9,3,Cust_4,Online,89.38,Mobile App,5
4/10/2024,SKU_9,3,Cust_19,Online,79.1,Store,2
4/11/2024,SKU_9,2,Cust_14,Retail,92.92,Website,2
4/11/2024,SKU_9,2,Cust_16,Retail,46.71,Store,5
4/11/2024,SKU_9,4,Cust_8,Online,79.3,Distributor,5
4/11/2024,SKU_9,4,Cust_15,Wholesale,88.66,Mobile App,4
4/12/2024,SKU_9,15,Cust_15,Wholesale,54.95,Store,2
4/13/2024,SKU_9,9,Cust_17,Wholesale,87.23,Website,2
4/14/2024,SKU_9,5,Cust_7,Retail,33.34,Website,3
4/14/2024,SKU_9,5,Cust_4,Wholesale,38.17,Mobile App,2
4/15/2024,SKU_9,7,Cust_14,Retail,62.25,Website,3
4/15/2024,SKU_9,4,Cust_6,Retail,98.24,Mobile App,5
4/15/2024,SKU_9,6,Cust_20,Wholesale,12.37,Mobile App,4
4/16/2024,SKU_9,15,Cust_13,Retail,87.95,Website,2
4/17/2024,SKU_9,4,Cust_9,Retail,31.85,Website,4
4/17/2024,SKU_9,4,Cust_6,Online,44.19,Mobile App,2
4/17/2024,SKU_9,8,Cust_3,Online,41.37,Distributor,3
4/18/2024,SKU_9,3,Cust_7,Online,68.51,Mobile App,5
4/18/2024,SKU_9,7,Cust_5,Wholesale,92.43,Store,2
4/18/2024,SKU_9,6,Cust_17,Online,78.93,Mobile App,5
4/19/2024,SKU_9,5,Cust_2,Wholesale,36.38,Store,2
4/19/2024,SKU_9,5,Cust_9,Retail,20.7,Distributor,5
4/19/2024,SKU_9,6,Cust_3,Wholesale,39.78,Distributor,4
4/20/2024,SKU_9,3,Cust_8,Retail,79.96,Website,2
4/20/2024,SKU_9,4,Cust_14,Wholesale,91.15,Distributor,3
4/20/2024,SKU_9,2,Cust_1,Retail,50.05,Website,5
4/21/2024,SKU_9,5,Cust_7,Online,90.24,Store,3
4/21/2024,SKU_9,4,Cust_8,Online,63.6,Store,5
4/22/2024,SKU_9,3,Cust_14,Wholesale,30.8,Mobile App,2
4/22/2024,SKU_9,7,Cust_4,Online,79.98,Mobile App,4
4/22/2024,SKU_9,4,Cust_10,Retail,40.79,Distributor,2
4/23/2024,SKU_9,14,Cust_14,Wholesale,18.45,Store,2
4/24/2024,SKU_9,1,Cust_5,Online,26.63,Store,2
4/24/2024,SKU_9,2,Cust_12,Retail,21.77,Distributor,2
4/24/2024,SKU_9,4,Cust_19,Online,85.11,Store,3
4/24/2024,SKU_9,4,Cust_4,Retail,51.33,Website,2
4/25/2024,SKU_9,14,Cust_11,Retail,42.74,Website,4
4/26/2024,SKU_9,12,Cust_16,Online,55.34,Mobile App,5
4/27/2024,SKU_9,1,Cust_7,Wholesale,27.29,Store,3
4/27/2024,SKU_9,1,Cust_9,Retail,66.09,Website,4
4/27/2024,SKU_9,3,Cust_12,Wholesale,17.1,Website,2
4/27/2024,SKU_9,1,Cust_19,Wholesale,75.32,Distributor,3
4/28/2024,SKU_9,5,Cust_4,Retail,35.39,Website,2
4/28/2024,SKU_9,6,Cust_13,Wholesale,46.08,Website,2
4/29/2024,SKU_9,5,Cust_4,Wholesale,38.74,Website,2
4/29/2024,SKU_9,5,Cust_8,Retail,14.04,Distributor,3
4/29/2024,SKU_9,4,Cust_3,Online,68.11,Distributor,5
4/30/2024,SKU_9,6,Cust_2,Online,97.47,Website,5
